candidate_id,pattern_text,pattern_type,frequency,chapter_count,confidence,guessed_category,suggested_regex,status
unknown_7bec30182eec,不是...而是,paired_marker,101,60,0.96,contrast_correction,不是(?P<a>.+?)而是(?P<b>.+),review
unknown_b7878b20f18f,莫非,clause_anomaly,101,41,0.96,rhetorical_question,莫非,review
unknown_a4b7ec996431,难不成,clause_anomaly,97,40,0.96,rhetorical_question,难不成,review
unknown_5aef92e65e35,再怎么,marker,91,35,0.96,,再怎么,review
unknown_6a1574e333b3,无论...都,paired_marker,89,47,0.96,regardless,无论(?P<a>.+?)都(?P<b>.+),review
unknown_de653a7be5a7,即使...也,paired_marker,88,42,0.96,concession,即使(?P<a>.+?)也(?P<b>.+),review
unknown_19893080246a,索性,marker,86,38,0.96,decision,索性,review
unknown_d838173e9a2f,既...又,paired_marker,85,51,0.96,parallel_attribute,既(?P<a>.+?)又(?P<b>.+),review
unknown_ea435be5542b,哪怕...也,paired_marker,77,39,0.96,concession,哪怕(?P<a>.+?)也(?P<b>.+),review
unknown_8457cb6fcff0,免得,marker,68,24,0.96,precaution,免得,review
unknown_b9f8295dd81f,只不过 / 不过是,clause_anomaly,66,23,0.96,minimizing,只不过(?P<a>.+?)不过是,review
unknown_1930ab89c46a,以免,marker,64,28,0.96,precaution,以免,review
unknown_c6098c563082,说到底,marker,64,24,0.96,summary,说到底,review
unknown_2ca2047a62de,不管...都,paired_marker,58,33,0.96,regardless,不管(?P<a>.+?)都(?P<b>.+),review
unknown_891f20c18ded,不仅...还,paired_marker,54,31,0.96,additive,不仅(?P<a>.+?)还(?P<b>.+),review
unknown_bd9aa146580c,只不过...不过是,frame_template,53,31,0.96,minimizing,只不过(?P<a>.+?)不过是(?P<b>.+),review
unknown_6f0c1abd9c05,即便...也,paired_marker,50,37,0.96,concession,即便(?P<a>.+?)也(?P<b>.+),review
unknown_a4364c0f2c6f,与其...不如,paired_marker,42,27,0.96,preference,与其(?P<a>.+?)不如(?P<b>.+),review
unknown_6c5b0eb69a6c,甚至...至于,frame_template,41,34,0.96,,甚至(?P<a>.+?)至于(?P<b>.+),review
unknown_34a205e9d4ae,甚至 / 至于,clause_anomaly,38,28,0.96,,甚至(?P<a>.+?)至于,review
unknown_88478724f2c9,并非...而是,paired_marker,37,32,0.96,contrast_correction,并非(?P<a>.+?)而是(?P<b>.+),review
unknown_059aae460a02,再怎么...也,paired_marker,27,22,0.96,concession_limit,再怎么(?P<a>.+?)也(?P<b>.+),review
unknown_095af13015c4,乃至...至于,frame_template,18,14,0.96,,乃至(?P<a>.+?)至于(?P<b>.+),review
unknown_e719a5b5a291,对于...毕竟,frame_template,18,17,0.96,reasoning,对于(?P<a>.+?)毕竟(?P<b>.+),review
unknown_2768c9e737ed,至于...毕竟,frame_template,16,14,0.96,reasoning,至于(?P<a>.+?)毕竟(?P<b>.+),review
unknown_94ac507fc7e8,至于...甚至,frame_template,15,14,0.96,,至于(?P<a>.+?)甚至(?P<b>.+),review
unknown_53ed6ece449a,毕竟...对于,frame_template,13,10,0.96,reasoning,毕竟(?P<a>.+?)对于(?P<b>.+),review
unknown_062d2c2dcd5f,竟然...甚至,frame_template,12,10,0.96,surprise,竟然(?P<a>.+?)甚至(?P<b>.+),review
unknown_4da5ff797764,不但...而且,paired_marker,11,11,0.96,additive,不但(?P<a>.+?)而且(?P<b>.+),review
unknown_679dd0a51db3,甚至...毕竟,frame_template,11,10,0.96,reasoning,甚至(?P<a>.+?)毕竟(?P<b>.+),review
unknown_44500ea867e4,对于...甚至,frame_template,10,10,0.96,,对于(?P<a>.+?)甚至(?P<b>.+),review
unknown_ce0a41a3068a,毕竟...甚至,frame_template,10,10,0.96,reasoning,毕竟(?P<a>.+?)甚至(?P<b>.+),review
unknown_cdc7aa95a8d5,倒也...毕竟,frame_template,9,9,0.96,reasoning,倒也(?P<a>.+?)毕竟(?P<b>.+),review
unknown_2e35474b86d1,宁愿...也不,paired_marker,9,9,0.96,preference,宁愿(?P<a>.+?)也不(?P<b>.+),review
unknown_c2003431ce8f,对于...反而,frame_template,9,9,0.96,contrast,对于(?P<a>.+?)反而(?P<b>.+),review
unknown_5ad287b9158d,毕竟...至于,frame_template,8,5,0.96,reasoning,毕竟(?P<a>.+?)至于(?P<b>.+),review
unknown_5885c5935b41,甚至...竟然,frame_template,8,6,0.96,surprise,甚至(?P<a>.+?)竟然(?P<b>.+),review
unknown_b7afb68baaea,何尝,marker,51,22,0.959,,何尝,review
unknown_64494e869114,乃至 / 至于,clause_anomaly,26,14,0.958,,乃至(?P<a>.+?)至于,review
unknown_71a362c35b83,何况,clause_anomaly,45,25,0.951,addition,何况,review
unknown_2a6fd6fba545,宁可,marker,44,16,0.95,preference,宁可,review
unknown_1493241df7bd,免得,clause_anomaly,43,21,0.949,precaution,免得,review
unknown_3fb4ed1d2872,再怎么,clause_anomaly,42,18,0.947,,再怎么,review
unknown_126dc37159fb,以免,clause_anomaly,41,22,0.946,precaution,以免,review
unknown_d39090072285,索性,clause_anomaly,40,29,0.944,decision,索性,review
unknown_54db3ba36536,宁可,clause_anomaly,33,11,0.933,preference,宁可,review
unknown_a43431948735,换句话说,marker,33,15,0.933,definition,换句话说,review
unknown_cbc6ca9d9358,说到底,clause_anomaly,31,17,0.929,summary,说到底,review
unknown_c78898eddf05,对于 / 毕竟,clause_anomaly,15,14,0.925,reasoning,对于(?P<a>.+?)毕竟,review
unknown_6e70dc7b3024,竟然 / 甚至,clause_anomaly,15,9,0.925,surprise,竟然(?P<a>.+?)甚至,review
unknown_c6482840f3cd,何尝,clause_anomaly,27,15,0.92,,何尝,review
unknown_a7273dbedbd8,至于 / 毕竟,clause_anomaly,12,10,0.911,reasoning,至于(?P<a>.+?)毕竟,review
unknown_6a92936108b5,反而 / 甚至,clause_anomaly,11,7,0.906,contrast,反而(?P<a>.+?)甚至,review
unknown_f1aaad2bcc53,毕竟 / 甚至,clause_anomaly,11,9,0.906,reasoning,毕竟(?P<a>.+?)甚至,review
unknown_76569c0745d5,甚至 / 毕竟,clause_anomaly,10,8,0.9,reasoning,甚至(?P<a>.+?)毕竟,review
unknown_c3ccb522a45f,至于 / 甚至,clause_anomaly,10,9,0.9,,至于(?P<a>.+?)甚至,review
unknown_e289e256803b,对于 / 反而,clause_anomaly,9,9,0.894,contrast,对于(?P<a>.+?)反而,review
unknown_a0ace2d82044,毕竟 / 对于,clause_anomaly,9,6,0.894,reasoning,毕竟(?P<a>.+?)对于,review
unknown_17813d00e888,对于 / 甚至,clause_anomaly,8,8,0.886,,对于(?P<a>.+?)甚至,review
unknown_3b9c234aa68e,换句话说,clause_anomaly,15,9,0.885,definition,换句话说,review
unknown_9eb97d0df69a,否则 / 未必,clause_anomaly,8,4,0.86,condition,否则(?P<a>.+?)未必,review
unknown_30c6b8adc1a9,如果,ngram,5786,152,0.85,,如果,review
unknown_116b6b167125,之后,ngram,5572,137,0.85,,之后,review
unknown_3963f1f67ca0,虽然,ngram,4302,158,0.85,,虽然,review
unknown_4b66714d8279,之前,ngram,3850,136,0.85,,之前,review
unknown_c69f27c7c391,之中,ngram,3847,138,0.85,,之中,review
unknown_183042b09346,甚至,ngram,3566,142,0.85,,甚至,review
unknown_c0de04beb9bb,竟然,ngram,2461,128,0.85,surprise,竟然,review
unknown_c9e452428cb8,毕竟,ngram,2365,140,0.85,reasoning,毕竟,review
unknown_f18127550959,只要,ngram,2084,143,0.85,,只要,review
unknown_ea2ce6955a95,至于,ngram,1849,135,0.85,,至于,review
unknown_89fa12ae7811,对于,ngram,1800,139,0.85,,对于,review
unknown_6158fdc047e4,之上,ngram,1649,125,0.85,,之上,review
unknown_35b88a7c90e9,之下,ngram,1267,127,0.85,,之下,review
unknown_0de23554bf84,难道,ngram,1128,127,0.85,,难道,review
unknown_29f422ae70bb,反而,ngram,1098,131,0.85,contrast,反而,review
unknown_504d19755732,由于,ngram,920,144,0.85,,由于,review
unknown_129b3b96dbac,来说,ngram,907,126,0.85,,来说,review
unknown_4a922742dbe2,一旦,ngram,903,132,0.85,,一旦,review
unknown_3e5146dbc65f,之内,ngram,837,110,0.85,,之内,review
unknown_b8467b878f92,无论,ngram,817,121,0.85,,无论,review
unknown_fbe144429fbd,否则,ngram,738,130,0.85,condition,否则,review
unknown_b32ca6a65dcf,即使,ngram,737,136,0.85,,即使,review
unknown_b705919b24cd,如果不,ngram,730,117,0.85,,如果不,review
unknown_f7e3144cd3f6,只不过,ngram,691,116,0.85,minimizing,只不过,review
unknown_ce62d2086eec,不管,ngram,683,121,0.85,,不管,review
unknown_64b0f584c356,哪怕,ngram,667,114,0.85,,哪怕,review
unknown_52ce5ff55eb0,如果你,ngram,552,103,0.85,,如果你,review
unknown_64c3e7f4de32,竟是,ngram,510,102,0.85,,竟是,review
unknown_861c70723658,如果不是,ngram,490,102,0.85,,如果不是,review
unknown_6c23db85331d,即便,ngram,468,129,0.85,,即便,review
unknown_65d581763a9c,而已,ngram,467,113,0.85,,而已,review
unknown_152979af214b,倒也,ngram,447,105,0.85,,倒也,review
unknown_ef00fef58db0,不过是,ngram,380,94,0.85,minimizing,不过是,review
unknown_fe64d6463405,无论是,ngram,369,105,0.85,,无论是,review
unknown_4b25471c1383,虽然不,ngram,356,114,0.85,,虽然不,review
unknown_d01be66033a9,并非,ngram,351,94,0.85,,并非,review
unknown_57df0c9ec822,关于,ngram,337,87,0.85,,关于,review
unknown_bed2a133c632,罢了,ngram,335,79,0.85,,罢了,review
unknown_7cdb1220bdec,未必,ngram,326,84,0.85,,未必,review
unknown_0113ff8dad12,何况,ngram,325,94,0.85,addition,何况,review
unknown_baa68dbbf463,如果他,ngram,322,88,0.85,,如果他,review
unknown_68a6e166b9c3,如果我,ngram,315,86,0.85,,如果我,review
unknown_aeb2ca77ce5a,甚至还,ngram,304,81,0.85,,甚至还,review
unknown_243117067451,与其,ngram,303,85,0.85,,与其,review
unknown_9f59df442f74,除非,ngram,298,86,0.85,,除非,review
unknown_07732e1d3f14,如果是,ngram,283,99,0.85,,如果是,review
unknown_beea972743da,如果有,ngram,257,82,0.85,,如果有,review
unknown_cc3047de5370,久之后,ngram,235,65,0.85,,久之后,review
unknown_ffb33e325c84,竟然是,ngram,232,75,0.85,surprise,竟然是,review
unknown_2da326cc50c2,甚至是,ngram,225,70,0.85,,甚至是,review
unknown_7990b0f4ef2c,更何况,ngram,223,72,0.85,addition,更何况,review
unknown_31eca18feca8,乃至,ngram,222,58,0.85,,乃至,review
unknown_3db5fc6ad526,甚至有,ngram,217,59,0.85,,甚至有,review
unknown_1e64c2e65dd2,终究,ngram,213,68,0.85,conclusion,终究,review
unknown_824f20fefd83,反倒,ngram,207,76,0.85,,反倒,review
unknown_11f38095b8d6,甚至连,ngram,207,64,0.85,,甚至连,review
unknown_0525c807d481,虽然没,ngram,203,86,0.85,,虽然没,review
unknown_825cef374dde,竟然还,ngram,202,65,0.85,surprise,竟然还,review
unknown_59f1d65a8437,甚至可,ngram,201,65,0.85,,甚至可,review
unknown_44b119528e4a,只要你,ngram,190,61,0.85,,只要你,review
unknown_0e5a0a910c74,如果没,ngram,190,65,0.85,,如果没,review
unknown_f44696d53004,而言,ngram,190,59,0.85,,而言,review
unknown_0b2c99c71f6b,虽然他,ngram,188,81,0.85,,虽然他,review
unknown_edd11e13603d,如果真,ngram,184,63,0.85,,如果真,review
unknown_b7068789dda0,哪怕是,ngram,179,71,0.85,,哪怕是,review
unknown_48a7437626a1,虽然这,ngram,175,80,0.85,,虽然这,review
unknown_c8e618d818a3,甚至可以,ngram,173,58,0.85,,甚至可以,review
unknown_2a379b289a7e,难道是,ngram,171,59,0.85,,难道是,review
unknown_5e3e11886e77,即便是,ngram,168,75,0.85,,即便是,review
unknown_28956a647da0,虽然没有,ngram,167,80,0.85,,虽然没有,review
unknown_b23290987395,虽然是,ngram,163,78,0.85,,虽然是,review
unknown_1a974d62a8f7,只要不,ngram,161,64,0.85,,只要不,review
unknown_fe7d1fe9cdf1,如果这,ngram,161,66,0.85,,如果这,review
unknown_5e8df2d81fbd,他之前,ngram,160,49,0.85,,他之前,review
unknown_f2d4cdac74a0,即使是,ngram,155,50,0.85,,即使是,review
unknown_8a6edd2eb57d,如果没有,ngram,152,58,0.85,,如果没有,review
unknown_7bd201a0bad0,难不成,ngram,152,52,0.85,rhetorical_question,难不成,review
unknown_dda608b3f3c2,空之中,ngram,150,44,0.85,,空之中,review
unknown_897a69f4c725,是之前,ngram,146,48,0.85,,是之前,review
unknown_5f7706043f9c,否则的,ngram,144,60,0.85,condition,否则的,review
unknown_aac0d5395e22,竟然有,ngram,143,43,0.85,surprise,竟然有,review
unknown_4c3b19a3a9f9,否则的话,ngram,142,59,0.85,condition,否则的话,review
unknown_a5e61e3bfbbc,莫非,ngram,138,50,0.85,rhetorical_question,莫非,review
unknown_7674f2d70394,虽然有,ngram,134,72,0.85,,虽然有,review
unknown_add5215ea599,难道你,ngram,131,32,0.85,,难道你,review
unknown_13b0329df32e,如果能,ngram,126,50,0.85,,如果能,review
unknown_59582885b838,了之前,ngram,125,47,0.85,,了之前,review
unknown_50013ea08cef,只要他,ngram,124,55,0.85,,只要他,review
unknown_80ed8d3ea693,他甚至,ngram,123,56,0.85,,他甚至,review
unknown_4e67c14b6249,年之后,ngram,120,44,0.85,,年之后,review
unknown_24e0aa24ec15,比之前,ngram,119,45,0.85,,比之前,review
unknown_e36b055e23c5,许久之后,ngram,118,47,0.85,,许久之后,review
unknown_d01ce875c24b,他竟然,ngram,117,43,0.85,surprise,他竟然,review
unknown_02c0c5726865,甚至还有,ngram,117,46,0.85,,甚至还有,review
unknown_33e48710c43e,甚至能,ngram,114,43,0.85,,甚至能,review
unknown_e25c6f2a30f7,只要我,ngram,113,40,0.85,,只要我,review
unknown_45823b0f22c1,甚至不,ngram,113,45,0.85,,甚至不,review
unknown_97c33bca81a5,虽然只,ngram,112,56,0.85,,虽然只,review
unknown_0ddb7805adb6,光之中,ngram,110,40,0.85,,光之中,review
unknown_7645272a2624,反而是,ngram,110,47,0.85,contrast,反而是,review
unknown_28d2907a021d,如果真的,ngram,109,48,0.85,,如果真的,review
unknown_327304509597,不管是,ngram,107,43,0.85,,不管是,review
unknown_ab206a42c25e,只要有,ngram,107,50,0.85,,只要有,review
unknown_cbfc3ee9938f,甚至比,ngram,105,47,0.85,,甚至比,review
unknown_978619661586,来之前,ngram,104,41,0.85,,来之前,review
unknown_6d6c8edad94f,我之前,ngram,100,37,0.85,,我之前,review
unknown_1997140ca882,无论如,ngram,97,54,0.85,,无论如,review
unknown_8449d36f760f,无论如何,ngram,97,54,0.85,,无论如何,review
unknown_dd3e15c87955,甚至在,ngram,95,35,0.85,,甚至在,review
unknown_429c8953565c,殿之中,ngram,94,28,0.85,,殿之中,review
unknown_21a3c005b182,虽然在,ngram,94,52,0.85,,虽然在,review
unknown_e345b655ab48,山之上,ngram,93,26,0.85,,山之上,review
unknown_39b44fa56c9e,完之后,ngram,92,43,0.85,,完之后,review
unknown_5c9f8b372326,海之中,ngram,92,36,0.85,,海之中,review
unknown_9f3066a8c2cc,再怎么,ngram,91,35,0.85,,再怎么,review
unknown_2132559c0c9b,刻之后,ngram,91,35,0.85,,刻之后,review
unknown_014063f5fa7c,甚至都,ngram,90,40,0.85,,甚至都,review
unknown_428978a3938d,虽然我,ngram,90,37,0.85,,虽然我,review
unknown_3f56cce5455f,顶之上,ngram,90,33,0.85,,顶之上,review
unknown_5ad81feda3fd,未必能,ngram,89,36,0.85,,未必能,review
unknown_76da1ffa310a,竟然没,ngram,89,34,0.85,surprise,竟然没,review
unknown_86575a687ec7,来之后,ngram,87,36,0.85,,来之后,review
unknown_f02dc631f8fe,片刻之后,ngram,87,34,0.85,,片刻之后,review
unknown_4a3a55608401,索性,ngram,86,38,0.85,decision,索性,review
unknown_c5a2b359466c,也未必,ngram,85,36,0.85,,也未必,review
unknown_d010dd9e95a1,了之后,ngram,84,37,0.85,,了之后,review
unknown_ecfe743f28ce,去之后,ngram,84,35,0.85,,去之后,review
unknown_8990a0b917a1,天之后,ngram,83,26,0.85,,天之后,review
unknown_66cf1cd47afd,门之中,ngram,83,28,0.85,,门之中,review
unknown_c1913d85af40,难道这,ngram,81,28,0.85,,难道这,review
unknown_2529ee37753f,如果说,ngram,80,40,0.85,,如果说,review
unknown_2ec85a4216e2,只要是,ngram,79,26,0.85,,只要是,review
unknown_7698ba1cbc99,虽然不知,ngram,79,43,0.85,,虽然不知,review
unknown_140dae95c218,虽然只是,ngram,79,45,0.85,,虽然只是,review
unknown_a2b2fce00896,虽然还,ngram,79,44,0.85,,虽然还,review
unknown_b95ce0ab68ff,竟然在,ngram,78,29,0.85,surprise,竟然在,review
unknown_2fc513744aa1,你之前,ngram,77,34,0.85,,你之前,review
unknown_3fed52aad740,山之后,ngram,77,33,0.85,,山之后,review
unknown_760823811191,难道不,ngram,77,30,0.85,,难道不,review
unknown_9adca2a664e5,一般来说,ngram,76,32,0.85,,一般来说,review
unknown_f75ddffa6d17,丈之内,ngram,76,23,0.85,,丈之内,review
unknown_7956c6802f3e,人竟然,ngram,76,35,0.85,surprise,人竟然,review
unknown_9f4d57a2849c,竟然也,ngram,76,29,0.85,surprise,竟然也,review
unknown_e643c8f6ec62,竟然没有,ngram,76,30,0.85,surprise,竟然没有,review
unknown_7d7d5986e255,般来说,ngram,76,32,0.85,,般来说,review
unknown_e0541064b28e,难道就,ngram,76,25,0.85,,难道就,review
unknown_cb8c37d20776,成之后,ngram,75,29,0.85,,成之后,review
unknown_cd344ad08a9d,竟然不,ngram,75,31,0.85,surprise,竟然不,review
unknown_8edc84a1eef4,上来说,ngram,74,29,0.85,,上来说,review
unknown_734899812a84,人之中,ngram,73,28,0.85,,人之中,review
unknown_8053256f29bf,人之后,ngram,72,32,0.85,,人之后,review
unknown_50b0aadf1462,如果我们,ngram,72,31,0.85,,如果我们,review
unknown_943b2189b3c1,虽然也,ngram,71,43,0.85,,虽然也,review
unknown_e2a9e154f31f,难道他,ngram,70,29,0.85,,难道他,review
unknown_1e7eca0d0b25,只要能,ngram,69,33,0.85,,只要能,review
unknown_9c81f92021af,开之后,ngram,69,26,0.85,,开之后,review
unknown_ff0a06f7f241,此之前,ngram,69,25,0.85,,此之前,review
unknown_cedc75979aa7,空之上,ngram,69,23,0.85,,空之上,review
unknown_f5ca59fd4461,竟然能,ngram,69,26,0.85,surprise,竟然能,review
unknown_4e8f3007f8e1,虽然不知道,ngram,69,37,0.85,,虽然不知道,review
unknown_cbe7311db94b,免得,ngram,68,24,0.85,precaution,免得,review
unknown_0ee93974fe26,如果想,ngram,68,26,0.85,,如果想,review
unknown_32e3f63a6de2,只要一,ngram,67,34,0.85,,只要一,review
unknown_fb1d7cce7f0f,如果再,ngram,67,30,0.85,,如果再,review
unknown_442a3f427210,半空之中,ngram,66,20,0.85,,半空之中,review
unknown_b614ccfa39bb,良久之后,ngram,66,13,0.85,,良久之后,review
unknown_e6d5dc8a01e1,虽然看,ngram,66,35,0.85,,虽然看,review
unknown_b5bc2d1cce5b,除非是,ngram,66,32,0.85,,除非是,review
unknown_c262bde52a3e,在此之前,ngram,65,23,0.85,,在此之前,review
unknown_0242f04896c8,甚至有些,ngram,65,28,0.85,,甚至有些,review
unknown_ca501a4311f1,荒之中,ngram,65,31,0.85,,荒之中,review
unknown_67cd5720b9cb,以免,ngram,64,28,0.85,precaution,以免,review
unknown_d45aefd0f0e3,竟然是一,ngram,64,28,0.85,surprise,竟然是一,review
unknown_f633d836a7d1,脉之中,ngram,64,23,0.85,,脉之中,review
unknown_a96e72665436,如果可,ngram,63,33,0.85,,如果可,review
unknown_5823cc3717ce,理来说,ngram,63,25,0.85,,理来说,review
unknown_94b30a180f0d,难道还,ngram,63,18,0.85,,难道还,review
unknown_c7635c540421,竟然敢,ngram,62,23,0.85,surprise,竟然敢,review
unknown_8ac014c6c5ae,如果自,ngram,61,32,0.85,,如果自,review
unknown_c803e41cb863,甚至于,ngram,61,31,0.85,,甚至于,review
unknown_e0eb3d41f2ae,冥之中,ngram,60,23,0.849,,冥之中,review
unknown_ef0d866779cd,目光之中,ngram,60,26,0.849,,目光之中,review
unknown_2bd21b6487a3,竟然还有,ngram,60,23,0.849,surprise,竟然还有,review
unknown_e0e73ede5b5d,山之中,ngram,59,21,0.848,,山之中,review
unknown_5e9a1ac3cdc5,界之中,ngram,59,9,0.848,,界之中,review
unknown_d37e05355549,里之内,ngram,59,26,0.848,,里之内,review
unknown_791f06fd383a,如果一,ngram,58,31,0.847,,如果一,review
unknown_239227392f1a,如果自己,ngram,58,31,0.847,,如果自己,review
unknown_cb065b539cce,甚至更,ngram,58,26,0.847,,甚至更,review
unknown_39a0955a7363,门之后,ngram,58,26,0.847,,门之后,review
unknown_3159636443f0,不管怎,ngram,57,27,0.846,,不管怎,review
unknown_912eb598abe8,仙门之中,ngram,57,17,0.846,,仙门之中,review
unknown_fa2b218d1f67,奈之下,ngram,57,29,0.846,,奈之下,review
unknown_98e4d48a3007,如果在,ngram,57,27,0.846,,如果在,review
unknown_ed34248f851d,无奈之下,ngram,57,29,0.846,,无奈之下,review
unknown_fdb923b1502d,冥冥之中,ngram,56,23,0.845,,冥冥之中,review
unknown_0ab7f8583bd9,来讲,ngram,56,27,0.845,,来讲,review
unknown_bac8fbfc1b4e,竟然会,ngram,56,24,0.845,surprise,竟然会,review
unknown_1c571221e678,不管你,ngram,55,17,0.844,,不管你,review
unknown_98eca0470004,与之前,ngram,55,14,0.844,,与之前,review
unknown_49de454fae7a,你竟然,ngram,55,24,0.844,surprise,你竟然,review
unknown_54f071723c66,在之前,ngram,55,26,0.844,,在之前,review
unknown_21225a2bee4a,府之中,ngram,55,21,0.844,,府之中,review
unknown_84a2396765ff,况且,ngram,54,23,0.843,,况且,review
unknown_75ffb5587612,反而更,ngram,54,28,0.843,contrast,反而更,review
unknown_b73159772552,壁之上,ngram,54,20,0.843,,壁之上,review
unknown_0fcca62edc35,竟然就,ngram,54,26,0.843,surprise,竟然就,review
unknown_326ce559045f,只要我们,ngram,53,21,0.841,,只要我们,review
unknown_7eca400fd9f0,在这之前,ngram,53,25,0.841,,在这之前,review
unknown_83f3768878d0,的甚至,ngram,53,31,0.841,,的甚至,review
unknown_25dde44cbc81,虽然不是,ngram,53,28,0.841,,虽然不是,review
unknown_552b84a483c9,这之前,ngram,53,25,0.841,,这之前,review
unknown_5a4aa3c5902e,到之前,ngram,52,22,0.84,,到之前,review
unknown_0e3f7971f13b,只要不是,ngram,52,22,0.84,,只要不是,review
unknown_cf59c7bc8264,地之上,ngram,52,18,0.84,,地之上,review
unknown_a462b7279ac0,如果你们,ngram,52,18,0.84,,如果你们,review
unknown_2014d8a5c010,如果让,ngram,52,26,0.84,,如果让,review
unknown_2f45fdacf532,林之中,ngram,52,20,0.84,,林之中,review
unknown_d760a00e4283,们之前,ngram,51,21,0.839,,们之前,review
unknown_f21a26be3e1d,何尝,ngram,51,22,0.839,,何尝,review
unknown_3d0bfb7e045f,后竟然,ngram,51,21,0.839,surprise,后竟然,review
unknown_0f709f799f7b,如果可以,ngram,51,29,0.839,,如果可以,review
unknown_503452d11539,并非是,ngram,51,24,0.839,,并非是,review
unknown_8ad1944d5cca,束之后,ngram,51,26,0.839,,束之后,review
unknown_c39639ab1e7c,离开之后,ngram,51,22,0.839,,离开之后,review
unknown_994723203e33,结束之后,ngram,51,26,0.839,,结束之后,review
unknown_e586e6a7975b,下之后,ngram,50,24,0.838,,下之后,review
unknown_0652a11b7ae9,天之内,ngram,50,15,0.838,,天之内,review
unknown_8f02293995d4,甚至没,ngram,50,21,0.838,,甚至没,review
